y,Jurisdiction_encoded,Sub-stream,Total type,Category_encoded,Type_encoded,Management_encoded,Fate_encoded,ds_encoded
890,7,3,Hazwaste total,2,1,5,1,12
1889,7,3,Hazwaste total,2,1,5,3,12
1463,7,9,Hazwaste total,2,1,1,1,12
2662,7,9,Hazwaste total,2,1,2,0,12
751,7,9,Hazwaste total,2,1,3,0,12
2427,7,9,Hazwaste total,2,1,4,3,12
1703,7,9,Hazwaste total,2,1,5,0,12
890,7,9,Hazwaste total,2,1,5,1,12
2051,7,9,Hazwaste total,2,1,5,3,12
0,7,8,Mining waste total,4,1,2,0,12
2994,7,8,Mining waste total,4,1,3,0,12
453,7,8,Mining waste total,4,1,4,3,12
0,7,8,Mining waste total,4,1,6,4,12
0,7,9,Mining waste total,4,1,2,0,12
2994,7,9,Mining waste total,4,1,3,0,12
453,7,9,Mining waste total,4,1,4,3,12
0,7,9,Mining waste total,4,1,6,4,12
0,7,2,All other waste total,7,1,1,1,12
2739,7,2,All other waste total,7,1,2,0,12
926,7,2,All other waste total,7,1,2,1,12
3117,7,2,All other waste total,7,1,4,3,12
1568,7,3,All other waste total,7,1,1,1,12
2897,7,3,All other waste total,7,1,2,0,12
2155,7,3,All other waste total,7,1,2,1,12
3007,7,3,All other waste total,7,1,4,3,12
0,7,1,All other waste total,7,1,1,1,12
2842,7,1,All other waste total,7,1,2,0,12
2342,7,1,All other waste total,7,1,2,1,12
2819,7,1,All other waste total,7,1,4,3,12
1568,7,9,All other waste total,7,1,1,1,12
3062,7,9,All other waste total,7,1,2,0,12
2558,7,9,All other waste total,7,1,2,1,12
3140,7,9,All other waste total,7,1,4,3,12
2299,8,4,Ash waste total,0,1,3,2,12
2688,8,4,Ash waste total,0,1,4,3,12
2299,8,9,Ash waste total,0,1,3,2,12
2688,8,9,Ash waste total,0,1,4,3,12
1402,8,3,Biosolids total,1,1,3,0,12
1905,8,3,Biosolids total,1,1,4,3,12
1402,8,9,Biosolids total,1,1,3,0,12
1905,8,9,Biosolids total,1,1,4,3,12
0,8,2,Hazwaste total,2,1,1,1,12
1191,8,2,Hazwaste total,2,1,2,0,12
0,8,2,Hazwaste total,2,1,3,0,12
289,8,2,Hazwaste total,2,1,4,3,12
124,8,2,Hazwaste total,2,1,5,0,12
0,8,2,Hazwaste total,2,1,5,1,12
271,8,2,Hazwaste total,2,1,5,3,12
1157,8,3,Hazwaste total,2,1,1,1,12
2146,8,3,Hazwaste total,2,1,2,0,12
520,8,3,Hazwaste total,2,1,3,0,12
2429,8,3,Hazwaste total,2,1,4,3,12
1628,8,3,Hazwaste total,2,1,5,0,12
877,8,3,Hazwaste total,2,1,5,1,12
1557,8,3,Hazwaste total,2,1,5,3,12
1157,8,9,Hazwaste total,2,1,1,1,12
2193,8,9,Hazwaste total,2,1,2,0,12
520,8,9,Hazwaste total,2,1,3,0,12
2430,8,9,Hazwaste total,2,1,4,3,12
1629,8,9,Hazwaste total,2,1,5,0,12
877,8,9,Hazwaste total,2,1,5,1,12
1564,8,9,Hazwaste total,2,1,5,3,12
294,8,8,Mining waste total,4,1,2,0,12
3159,8,8,Mining waste total,4,1,3,0,12
0,8,8,Mining waste total,4,1,4,3,12
901,8,8,Mining waste total,4,1,6,4,12
294,8,9,Mining waste total,4,1,2,0,12
3159,8,9,Mining waste total,4,1,3,0,12
0,8,9,Mining waste total,4,1,4,3,12
901,8,9,Mining waste total,4,1,6,4,12
0,8,2,All other waste total,7,1,1,1,12
2386,8,2,All other waste total,7,1,2,0,12
384,8,2,All other waste total,7,1,2,1,12
2875,8,2,All other waste total,7,1,4,3,12
0,8,3,All other waste total,7,1,1,1,12
2636,8,3,All other waste total,7,1,2,0,12
1415,8,3,All other waste total,7,1,2,1,12
2653,8,3,All other waste total,7,1,4,3,12
0,8,1,All other waste total,7,1,1,1,12
2715,8,1,All other waste total,7,1,2,0,12
1719,8,1,All other waste total,7,1,2,1,12
2509,8,1,All other waste total,7,1,4,3,12
0,8,9,All other waste total,7,1,1,1,12
2936,8,9,All other waste total,7,1,2,0,12
1940,8,9,All other waste total,7,1,2,1,12
2995,8,9,All other waste total,7,1,4,3,12
1543,0,3,Biosolids total,1,1,3,0,11
0,0,3,Biosolids total,1,1,4,3,11
1543,0,9,Biosolids total,1,1,3,0,11
0,0,9,Biosolids total,1,1,4,3,11
0,0,2,Hazwaste total,2,1,1,1,11
1491,0,2,Hazwaste total,2,1,2,0,11
1,0,2,Hazwaste total,2,1,3,0,11
15,0,2,Hazwaste total,2,1,4,3,11
39,0,2,Hazwaste total,2,1,5,0,11
0,0,2,Hazwaste total,2,1,5,1,11
21,0,2,Hazwaste total,2,1,5,3,11
543,0,3,Hazwaste total,2,1,1,1,11
1439,0,3,Hazwaste total,2,1,2,0,11
126,0,3,Hazwaste total,2,1,3,0,11
716,0,3,Hazwaste total,2,1,4,3,11
205,0,3,Hazwaste total,2,1,5,0,11
72,0,3,Hazwaste total,2,1,5,1,11
236,0,3,Hazwaste total,2,1,5,3,11
543,0,9,Hazwaste total,2,1,1,1,11
1800,0,9,Hazwaste total,2,1,2,0,11
128,0,9,Hazwaste total,2,1,3,0,11
718,0,9,Hazwaste total,2,1,4,3,11
209,0,9,Hazwaste total,2,1,5,0,11
72,0,9,Hazwaste total,2,1,5,1,11
247,0,9,Hazwaste total,2,1,5,3,11
0,0,2,All other waste total,7,1,1,1,11
953,0,2,All other waste total,7,1,2,0,11
211,0,2,All other waste total,7,1,2,1,11
1822,0,2,All other waste total,7,1,4,3,11
1562,0,2,All other waste total,7,1,7,5,11
0,0,3,All other waste total,7,1,1,1,11
1734,0,3,All other waste total,7,1,2,0,11
1101,0,3,All other waste total,7,1,2,1,11
2419,0,3,All other waste total,7,1,4,3,11
0,0,1,All other waste total,7,1,1,1,11
1683,0,1,All other waste total,7,1,2,0,11
1247,0,1,All other waste total,7,1,2,1,11
2002,0,1,All other waste total,7,1,4,3,11
0,0,9,All other waste total,7,1,1,1,11
2073,0,9,All other waste total,7,1,2,0,11
1432,0,9,All other waste total,7,1,2,1,11
2600,0,9,All other waste total,7,1,4,3,11
1562,0,9,All other waste total,7,1,7,5,11
2784,2,4,Ash waste total,0,1,3,2,11
3091,2,4,Ash waste total,0,1,4,3,11
2784,2,9,Ash waste total,0,1,3,2,11
3091,2,9,Ash waste total,0,1,4,3,11
1105,2,3,Biosolids total,1,1,3,0,11
2379,2,3,Biosolids total,1,1,4,3,11
1105,2,9,Biosolids total,1,1,3,0,11
2379,2,9,Biosolids total,1,1,4,3,11
0,2,2,Hazwaste total,2,1,1,1,11
2761,2,2,Hazwaste total,2,1,2,0,11
0,2,2,Hazwaste total,2,1,3,0,11
0,2,2,Hazwaste total,2,1,4,3,11
739,2,2,Hazwaste total,2,1,5,0,11
0,2,2,Hazwaste total,2,1,5,1,11
1287,2,2,Hazwaste total,2,1,5,3,11
1461,2,3,Hazwaste total,2,1,1,1,11
2689,2,3,Hazwaste total,2,1,2,0,11
692,2,3,Hazwaste total,2,1,3,0,11
2089,2,3,Hazwaste total,2,1,4,3,11
2052,2,3,Hazwaste total,2,1,5,0,11
1201,2,3,Hazwaste total,2,1,5,1,11
2175,2,3,Hazwaste total,2,1,5,3,11
1461,2,9,Hazwaste total,2,1,1,1,11
2931,2,9,Hazwaste total,2,1,2,0,11
692,2,9,Hazwaste total,2,1,3,0,11
2089,2,9,Hazwaste total,2,1,4,3,11
2068,2,9,Hazwaste total,2,1,5,0,11
1201,2,9,Hazwaste total,2,1,5,1,11
2228,2,9,Hazwaste total,2,1,5,3,11
0,2,2,All other waste total,7,1,1,1,11
2648,2,2,All other waste total,7,1,2,0,11
760,2,2,All other waste total,7,1,2,1,11
3130,2,2,All other waste total,7,1,4,3,11
1424,2,3,All other waste total,7,1,1,1,11
2872,2,3,All other waste total,7,1,2,0,11
2017,2,3,All other waste total,7,1,2,1,11
2923,2,3,All other waste total,7,1,4,3,11
0,2,1,All other waste total,7,1,1,1,11
2924,2,1,All other waste total,7,1,2,0,11
2434,2,1,All other waste total,7,1,2,1,11
2913,2,1,All other waste total,7,1,4,3,11
1424,2,9,All other waste total,7,1,1,1,11
3066,2,9,All other waste total,7,1,2,0,11
2553,2,9,All other waste total,7,1,2,1,11
3147,2,9,All other waste total,7,1,4,3,11
618,3,3,Biosolids total,1,1,3,0,11
1064,3,3,Biosolids total,1,1,4,3,11
618,3,9,Biosolids total,1,1,3,0,11
1064,3,9,Biosolids total,1,1,4,3,11
0,3,2,Hazwaste total,2,1,1,1,11
778,3,2,Hazwaste total,2,1,2,0,11
0,3,2,Hazwaste total,2,1,3,0,11
42,3,2,Hazwaste total,2,1,4,3,11
57,3,2,Hazwaste total,2,1,5,0,11
0,3,2,Hazwaste total,2,1,5,1,11
147,3,2,Hazwaste total,2,1,5,3,11
283,3,3,Hazwaste total,2,1,1,1,11
731,3,3,Hazwaste total,2,1,2,0,11
88,3,3,Hazwaste total,2,1,3,0,11
772,3,3,Hazwaste total,2,1,4,3,11
197,3,3,Hazwaste total,2,1,5,0,11
172,3,3,Hazwaste total,2,1,5,1,11
395,3,3,Hazwaste total,2,1,5,3,11
283,3,9,Hazwaste total,2,1,1,1,11
1026,3,9,Hazwaste total,2,1,2,0,11
88,3,9,Hazwaste total,2,1,3,0,11
773,3,9,Hazwaste total,2,1,4,3,11
208,3,9,Hazwaste total,2,1,5,0,11
172,3,9,Hazwaste total,2,1,5,1,11
425,3,9,Hazwaste total,2,1,5,3,11
0,3,2,All other waste total,7,1,1,1,11
1973,3,2,All other waste total,7,1,2,0,11
225,3,2,All other waste total,7,1,2,1,11
0,3,2,All other waste total,7,1,4,3,11
0,3,3,All other waste total,7,1,1,1,11
1414,3,3,All other waste total,7,1,2,0,11
447,3,3,All other waste total,7,1,2,1,11
0,3,3,All other waste total,7,1,4,3,11
0,3,1,All other waste total,7,1,1,1,11
1941,3,1,All other waste total,7,1,2,0,11
834,3,1,All other waste total,7,1,2,1,11
1285,3,1,All other waste total,7,1,4,3,11
0,3,9,All other waste total,7,1,1,1,11
2332,3,9,All other waste total,7,1,2,0,11
969,3,9,All other waste total,7,1,2,1,11
1285,3,9,All other waste total,7,1,4,3,11
3052,4,4,Ash waste total,0,1,3,2,11
2691,4,4,Ash waste total,0,1,4,3,11
3052,4,9,Ash waste total,0,1,3,2,11
2691,4,9,Ash waste total,0,1,4,3,11
0,4,3,Biosolids total,1,1,3,0,11
2364,4,3,Biosolids total,1,1,4,3,11
0,4,9,Biosolids total,1,1,3,0,11
2364,4,9,Biosolids total,1,1,4,3,11
0,4,2,Hazwaste total,2,1,1,1,11
2678,4,2,Hazwaste total,2,1,2,0,11
20,4,2,Hazwaste total,2,1,3,0,11
122,4,2,Hazwaste total,2,1,4,3,11
97,4,2,Hazwaste total,2,1,5,0,11
0,4,2,Hazwaste total,2,1,5,1,11
9,4,2,Hazwaste total,2,1,5,3,11
1227,4,3,Hazwaste total,2,1,1,1,11
2550,4,3,Hazwaste total,2,1,2,0,11
841,4,3,Hazwaste total,2,1,3,0,11
2592,4,3,Hazwaste total,2,1,4,3,11
1410,4,3,Hazwaste total,2,1,5,0,11
863,4,3,Hazwaste total,2,1,5,1,11
1620,4,3,Hazwaste total,2,1,5,3,11
1227,4,9,Hazwaste total,2,1,1,1,11
2828,4,9,Hazwaste total,2,1,2,0,11
844,4,9,Hazwaste total,2,1,3,0,11
2594,4,9,Hazwaste total,2,1,4,3,11
1412,4,9,Hazwaste total,2,1,5,0,11
863,4,9,Hazwaste total,2,1,5,1,11
1621,4,9,Hazwaste total,2,1,5,3,11
0,4,2,All other waste total,7,1,1,1,11
2942,4,2,All other waste total,7,1,2,0,11
1029,4,2,All other waste total,7,1,2,1,11
2968,4,2,All other waste total,7,1,4,3,11
771,4,3,All other waste total,7,1,1,1,11
2847,4,3,All other waste total,7,1,2,0,11
1946,4,3,All other waste total,7,1,2,1,11
2841,4,3,All other waste total,7,1,4,3,11
1327,4,1,All other waste total,7,1,1,1,11
2880,4,1,All other waste total,7,1,2,0,11
2156,4,1,All other waste total,7,1,2,1,11
2723,4,1,All other waste total,7,1,4,3,11
1399,4,9,All other waste total,7,1,1,1,11
3100,4,9,All other waste total,7,1,2,0,11
2413,4,9,All other waste total,7,1,2,1,11
3093,4,9,All other waste total,7,1,4,3,11
0,5,4,Ash waste total,0,1,3,2,11
0,5,4,Ash waste total,0,1,4,3,11
0,5,9,Ash waste total,0,1,3,2,11
0,5,9,Ash waste total,0,1,4,3,11
316,5,3,Biosolids total,1,1,3,0,11
2078,5,3,Biosolids total,1,1,4,3,11
316,5,9,Biosolids total,1,1,3,0,11
2078,5,9,Biosolids total,1,1,4,3,11
0,5,2,Hazwaste total,2,1,1,1,11
1395,5,2,Hazwaste total,2,1,2,0,11
0,5,2,Hazwaste total,2,1,3,0,11
2033,5,2,Hazwaste total,2,1,4,3,11
1011,5,2,Hazwaste total,2,1,5,0,11
0,5,2,Hazwaste total,2,1,5,1,11
1541,5,2,Hazwaste total,2,1,5,3,11
942,5,3,Hazwaste total,2,1,1,1,11
1578,5,3,Hazwaste total,2,1,2,0,11
595,5,3,Hazwaste total,2,1,3,0,11
1996,5,3,Hazwaste total,2,1,4,3,11
1312,5,3,Hazwaste total,2,1,5,0,11
696,5,3,Hazwaste total,2,1,5,1,11
1489,5,3,Hazwaste total,2,1,5,3,11
942,5,9,Hazwaste total,2,1,1,1,11
1837,5,9,Hazwaste total,2,1,2,0,11
595,5,9,Hazwaste total,2,1,3,0,11
2326,5,9,Hazwaste total,2,1,4,3,11
1441,5,9,Hazwaste total,2,1,5,0,11
696,5,9,Hazwaste total,2,1,5,1,11
1870,5,9,Hazwaste total,2,1,5,3,11
0,5,2,All other waste total,7,1,1,1,11
1987,5,2,All other waste total,7,1,2,0,11
538,5,2,All other waste total,7,1,2,1,11
2858,5,2,All other waste total,7,1,4,3,11
1728,5,3,All other waste total,7,1,1,1,11
1950,5,3,All other waste total,7,1,2,0,11
1246,5,3,All other waste total,7,1,2,1,11
2788,5,3,All other waste total,7,1,4,3,11
0,5,1,All other waste total,7,1,1,1,11
2334,5,1,All other waste total,7,1,2,0,11
1659,5,1,All other waste total,7,1,2,1,11
2478,5,1,All other waste total,7,1,4,3,11
1728,5,9,All other waste total,7,1,1,1,11
2583,5,9,All other waste total,7,1,2,0,11
1839,5,9,All other waste total,7,1,2,1,11
3013,5,9,All other waste total,7,1,4,3,11
0,6,3,Biosolids total,1,1,3,0,11
1338,6,3,Biosolids total,1,1,4,3,11
0,6,9,Biosolids total,1,1,3,0,11
1338,6,9,Biosolids total,1,1,4,3,11
0,6,2,Hazwaste total,2,1,1,1,11
872,6,2,Hazwaste total,2,1,2,0,11
0,6,2,Hazwaste total,2,1,3,0,11
58,6,2,Hazwaste total,2,1,4,3,11
73,6,2,Hazwaste total,2,1,5,0,11
0,6,2,Hazwaste total,2,1,5,1,11
180,6,2,Hazwaste total,2,1,5,3,11
508,6,3,Hazwaste total,2,1,1,1,11
1199,6,3,Hazwaste total,2,1,2,0,11
75,6,3,Hazwaste total,2,1,3,0,11
2053,6,3,Hazwaste total,2,1,4,3,11
679,6,3,Hazwaste total,2,1,5,0,11
13,6,3,Hazwaste total,2,1,5,1,11
1438,6,3,Hazwaste total,2,1,5,3,11
508,6,9,Hazwaste total,2,1,1,1,11
1345,6,9,Hazwaste total,2,1,2,0,11
75,6,9,Hazwaste total,2,1,3,0,11
2055,6,9,Hazwaste total,2,1,4,3,11
683,6,9,Hazwaste total,2,1,5,0,11
13,6,9,Hazwaste total,2,1,5,1,11
1443,6,9,Hazwaste total,2,1,5,3,11
0,6,2,All other waste total,7,1,1,1,11
1323,6,2,All other waste total,7,1,2,0,11
143,6,2,All other waste total,7,1,2,1,11
17,6,2,All other waste total,7,1,4,3,11
0,6,3,All other waste total,7,1,1,1,11
2154,6,3,All other waste total,7,1,2,0,11
1181,6,3,All other waste total,7,1,2,1,11
1390,6,3,All other waste total,7,1,4,3,11
0,6,1,All other waste total,7,1,1,1,11
2024,6,1,All other waste total,7,1,2,0,11
1211,6,1,All other waste total,7,1,2,1,11
1507,6,1,All other waste total,7,1,4,3,11
0,6,9,All other waste total,7,1,1,1,11
2463,6,9,All other waste total,7,1,2,0,11
1433,6,9,All other waste total,7,1,2,1,11
1775,6,9,All other waste total,7,1,4,3,11
2698,7,4,Ash waste total,0,1,3,2,11
0,7,4,Ash waste total,0,1,4,3,11
2698,7,9,Ash waste total,0,1,3,2,11
0,7,9,Ash waste total,0,1,4,3,11
1021,7,3,Biosolids total,1,1,3,0,11
2528,7,3,Biosolids total,1,1,4,3,11
1021,7,9,Biosolids total,1,1,3,0,11
2528,7,9,Biosolids total,1,1,4,3,11
0,7,2,Hazwaste total,2,1,1,1,11
2577,7,2,Hazwaste total,2,1,2,0,11
0,7,2,Hazwaste total,2,1,3,0,11
888,7,2,Hazwaste total,2,1,4,3,11
884,7,2,Hazwaste total,2,1,5,0,11
0,7,2,Hazwaste total,2,1,5,1,11
1442,7,2,Hazwaste total,2,1,5,3,11
1464,7,3,Hazwaste total,2,1,1,1,11
2352,7,3,Hazwaste total,2,1,2,0,11
686,7,3,Hazwaste total,2,1,3,0,11
2360,7,3,Hazwaste total,2,1,4,3,11
1645,7,3,Hazwaste total,2,1,5,0,11
578,7,3,Hazwaste total,2,1,5,1,11
1791,7,3,Hazwaste total,2,1,5,3,11
1464,7,9,Hazwaste total,2,1,1,1,11
2705,7,9,Hazwaste total,2,1,2,0,11
687,7,9,Hazwaste total,2,1,3,0,11
2384,7,9,Hazwaste total,2,1,4,3,11
1723,7,9,Hazwaste total,2,1,5,0,11
578,7,9,Hazwaste total,2,1,5,1,11
1992,7,9,Hazwaste total,2,1,5,3,11
0,7,2,All other waste total,7,1,1,1,11
2722,7,2,All other waste total,7,1,2,0,11
997,7,2,All other waste total,7,1,2,1,11
3110,7,2,All other waste total,7,1,4,3,11
1458,7,3,All other waste total,7,1,1,1,11
2874,7,3,All other waste total,7,1,2,0,11
2216,7,3,All other waste total,7,1,2,1,11
3017,7,3,All other waste total,7,1,4,3,11
0,7,1,All other waste total,7,1,1,1,11
2833,7,1,All other waste total,7,1,2,0,11
2467,7,1,All other waste total,7,1,2,1,11
2782,7,1,All other waste total,7,1,4,3,11
1458,7,9,All other waste total,7,1,1,1,11
3056,7,9,All other waste total,7,1,2,0,11
2620,7,9,All other waste total,7,1,2,1,11
3133,7,9,All other waste total,7,1,4,3,11
2179,8,4,Ash waste total,0,1,3,2,11
2704,8,4,Ash waste total,0,1,4,3,11
2179,8,9,Ash waste total,0,1,3,2,11
2704,8,9,Ash waste total,0,1,4,3,11
1337,8,3,Biosolids total,1,1,3,0,11
1863,8,3,Biosolids total,1,1,4,3,11
1337,8,9,Biosolids total,1,1,3,0,11
1863,8,9,Biosolids total,1,1,4,3,11
0,8,2,Hazwaste total,2,1,1,1,11
1193,8,2,Hazwaste total,2,1,2,0,11
0,8,2,Hazwaste total,2,1,3,0,11
291,8,2,Hazwaste total,2,1,4,3,11
315,8,2,Hazwaste total,2,1,5,0,11
0,8,2,Hazwaste total,2,1,5,1,11
605,8,2,Hazwaste total,2,1,5,3,11
1030,8,3,Hazwaste total,2,1,1,1,11
2188,8,3,Hazwaste total,2,1,2,0,11
515,8,3,Hazwaste total,2,1,3,0,11
2405,8,3,Hazwaste total,2,1,4,3,11
1690,8,3,Hazwaste total,2,1,5,0,11
899,8,3,Hazwaste total,2,1,5,1,11
1647,8,3,Hazwaste total,2,1,5,3,11
1030,8,9,Hazwaste total,2,1,1,1,11
2222,8,9,Hazwaste total,2,1,2,0,11
515,8,9,Hazwaste total,2,1,3,0,11
2409,8,9,Hazwaste total,2,1,4,3,11
1693,8,9,Hazwaste total,2,1,5,0,11
899,8,9,Hazwaste total,2,1,5,1,11
1681,8,9,Hazwaste total,2,1,5,3,11
0,8,2,All other waste total,7,1,1,1,11
2399,8,2,All other waste total,7,1,2,0,11
479,8,2,All other waste total,7,1,2,1,11
2773,8,2,All other waste total,7,1,4,3,11
0,8,3,All other waste total,7,1,1,1,11
2651,8,3,All other waste total,7,1,2,0,11
1623,8,3,All other waste total,7,1,2,1,11
2641,8,3,All other waste total,7,1,4,3,11
0,8,1,All other waste total,7,1,1,1,11
2709,8,1,All other waste total,7,1,2,0,11
1953,8,1,All other waste total,7,1,2,1,11
2538,8,1,All other waste total,7,1,4,3,11
0,8,9,All other waste total,7,1,1,1,11
2939,8,9,All other waste total,7,1,2,0,11
2138,8,9,All other waste total,7,1,2,1,11
2970,8,9,All other waste total,7,1,4,3,11
1779,0,3,Biosolids total,1,1,3,0,10
0,0,3,Biosolids total,1,1,4,3,10
1779,0,9,Biosolids total,1,1,3,0,10
0,0,9,Biosolids total,1,1,4,3,10
0,0,2,Hazwaste total,2,1,1,1,10
1887,0,2,Hazwaste total,2,1,2,0,10
5,0,2,Hazwaste total,2,1,3,0,10
37,0,2,Hazwaste total,2,1,4,3,10
51,0,2,Hazwaste total,2,1,5,0,10
0,0,2,Hazwaste total,2,1,5,1,10
1,0,2,Hazwaste total,2,1,5,3,10
307,0,3,Hazwaste total,2,1,1,1,10
1809,0,3,Hazwaste total,2,1,2,0,10
74,0,3,Hazwaste total,2,1,3,0,10
721,0,3,Hazwaste total,2,1,4,3,10
265,0,3,Hazwaste total,2,1,5,0,10
53,0,3,Hazwaste total,2,1,5,1,10
277,0,3,Hazwaste total,2,1,5,3,10
307,0,9,Hazwaste total,2,1,1,1,10
2161,0,9,Hazwaste total,2,1,2,0,10
76,0,9,Hazwaste total,2,1,3,0,10
725,0,9,Hazwaste total,2,1,4,3,10
276,0,9,Hazwaste total,2,1,5,0,10
53,0,9,Hazwaste total,2,1,5,1,10
278,0,9,Hazwaste total,2,1,5,3,10
0,0,2,All other waste total,7,1,1,1,10
1594,0,2,All other waste total,7,1,2,0,10
423,0,2,All other waste total,7,1,2,1,10
1868,0,2,All other waste total,7,1,4,3,10
0,0,3,All other waste total,7,1,1,1,10
1697,0,3,All other waste total,7,1,2,0,10
921,0,3,All other waste total,7,1,2,1,10
2198,0,3,All other waste total,7,1,4,3,10
0,0,1,All other waste total,7,1,1,1,10
1726,0,1,All other waste total,7,1,2,0,10
1145,0,1,All other waste total,7,1,2,1,10
1911,0,1,All other waste total,7,1,4,3,10
0,0,9,All other waste total,7,1,1,1,10
2194,0,9,All other waste total,7,1,2,0,10
1352,0,9,All other waste total,7,1,2,1,10
2507,0,9,All other waste total,7,1,4,3,10
2803,2,4,Ash waste total,0,1,3,2,10
3086,2,4,Ash waste total,0,1,4,3,10
2803,2,9,Ash waste total,0,1,3,2,10
3086,2,9,Ash waste total,0,1,4,3,10
1116,2,3,Biosolids total,1,1,3,0,10
2289,2,3,Biosolids total,1,1,4,3,10
1116,2,9,Biosolids total,1,1,3,0,10
2289,2,9,Biosolids total,1,1,4,3,10
0,2,2,Hazwaste total,2,1,1,1,10
2610,2,2,Hazwaste total,2,1,2,0,10
0,2,2,Hazwaste total,2,1,3,0,10
0,2,2,Hazwaste total,2,1,4,3,10
0,2,2,Hazwaste total,2,1,5,0,10
0,2,2,Hazwaste total,2,1,5,1,10
0,2,2,Hazwaste total,2,1,5,3,10
1316,2,3,Hazwaste total,2,1,1,1,10
2562,2,3,Hazwaste total,2,1,2,0,10
502,2,3,Hazwaste total,2,1,3,0,10
2145,2,3,Hazwaste total,2,1,4,3,10
1988,2,3,Hazwaste total,2,1,5,0,10
836,2,3,Hazwaste total,2,1,5,1,10
2043,2,3,Hazwaste total,2,1,5,3,10
1316,2,9,Hazwaste total,2,1,1,1,10
2780,2,9,Hazwaste total,2,1,2,0,10
502,2,9,Hazwaste total,2,1,3,0,10
2145,2,9,Hazwaste total,2,1,4,3,10
1988,2,9,Hazwaste total,2,1,5,0,10
836,2,9,Hazwaste total,2,1,5,1,10
2043,2,9,Hazwaste total,2,1,5,3,10
0,2,2,All other waste total,7,1,1,1,10
2837,2,2,All other waste total,7,1,2,0,10
833,2,2,All other waste total,7,1,2,1,10
3128,2,2,All other waste total,7,1,4,3,10
1476,2,3,All other waste total,7,1,1,1,10
2959,2,3,All other waste total,7,1,2,0,10
2252,2,3,All other waste total,7,1,2,1,10
2956,2,3,All other waste total,7,1,4,3,10
0,2,1,All other waste total,7,1,1,1,10
2898,2,1,All other waste total,7,1,2,0,10
2505,2,1,All other waste total,7,1,2,1,10
2911,2,1,All other waste total,7,1,4,3,10
1476,2,9,All other waste total,7,1,1,1,10
3105,2,9,All other waste total,7,1,2,0,10
2654,2,9,All other waste total,7,1,2,1,10
3146,2,9,All other waste total,7,1,4,3,10
666,3,3,Biosolids total,1,1,3,0,10
1197,3,3,Biosolids total,1,1,4,3,10
666,3,9,Biosolids total,1,1,3,0,10
1197,3,9,Biosolids total,1,1,4,3,10
0,3,2,Hazwaste total,2,1,1,1,10
775,3,2,Hazwaste total,2,1,2,0,10
0,3,2,Hazwaste total,2,1,3,0,10
148,3,2,Hazwaste total,2,1,4,3,10
79,3,2,Hazwaste total,2,1,5,0,10
0,3,2,Hazwaste total,2,1,5,1,10
192,3,2,Hazwaste total,2,1,5,3,10
365,3,3,Hazwaste total,2,1,1,1,10
770,3,3,Hazwaste total,2,1,2,0,10
70,3,3,Hazwaste total,2,1,3,0,10
769,3,3,Hazwaste total,2,1,4,3,10
275,3,3,Hazwaste total,2,1,5,0,10
94,3,3,Hazwaste total,2,1,5,1,10
370,3,3,Hazwaste total,2,1,5,3,10
365,3,9,Hazwaste total,2,1,1,1,10
1077,3,9,Hazwaste total,2,1,2,0,10
70,3,9,Hazwaste total,2,1,3,0,10
774,3,9,Hazwaste total,2,1,4,3,10
297,3,9,Hazwaste total,2,1,5,0,10
94,3,9,Hazwaste total,2,1,5,1,10
399,3,9,Hazwaste total,2,1,5,3,10
0,3,2,All other waste total,7,1,1,1,10
1957,3,2,All other waste total,7,1,2,0,10
221,3,2,All other waste total,7,1,2,1,10
580,3,2,All other waste total,7,1,4,3,10
0,3,3,All other waste total,7,1,1,1,10
1400,3,3,All other waste total,7,1,2,0,10
440,3,3,All other waste total,7,1,2,1,10
133,3,3,All other waste total,7,1,4,3,10
0,3,1,All other waste total,7,1,1,1,10
1925,3,1,All other waste total,7,1,2,0,10
819,3,1,All other waste total,7,1,2,1,10
736,3,1,All other waste total,7,1,4,3,10
0,3,9,All other waste total,7,1,1,1,10
2303,3,9,All other waste total,7,1,2,0,10
957,3,9,All other waste total,7,1,2,1,10
879,3,9,All other waste total,7,1,4,3,10
3048,4,4,Ash waste total,0,1,3,2,10
2675,4,4,Ash waste total,0,1,4,3,10
3048,4,9,Ash waste total,0,1,3,2,10
2675,4,9,Ash waste total,0,1,4,3,10
0,4,3,Biosolids total,1,1,3,0,10
2357,4,3,Biosolids total,1,1,4,3,10
0,4,9,Biosolids total,1,1,3,0,10
2357,4,9,Biosolids total,1,1,4,3,10
0,4,2,Hazwaste total,2,1,1,1,10
2684,4,2,Hazwaste total,2,1,2,0,10
55,4,2,Hazwaste total,2,1,3,0,10
827,4,2,Hazwaste total,2,1,4,3,10
475,4,2,Hazwaste total,2,1,5,0,10
0,4,2,Hazwaste total,2,1,5,1,10
825,4,2,Hazwaste total,2,1,5,3,10
959,4,3,Hazwaste total,2,1,1,1,10
2598,4,3,Hazwaste total,2,1,2,0,10
777,4,3,Hazwaste total,2,1,3,0,10
2513,4,3,Hazwaste total,2,1,4,3,10
1510,4,3,Hazwaste total,2,1,5,0,10
641,4,3,Hazwaste total,2,1,5,1,10
1556,4,3,Hazwaste total,2,1,5,3,10
959,4,9,Hazwaste total,2,1,1,1,10
2850,4,9,Hazwaste total,2,1,2,0,10
779,4,9,Hazwaste total,2,1,3,0,10
2520,4,9,Hazwaste total,2,1,4,3,10
